MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
4310,3/24/2010,4/6/2010,Male,4,shanghai,shanghai,CN,42.0,3/31/2014,8,3969,1231.0,2846.0,9876,3/22/2014,10,60.42857143,207,0,0.5290026329999999,4625,1
22373,11/27/2009,4/9/2010,Male,4,wangqing,jilin,CN,47.0,3/31/2014,8,5844,2619.0,3449.0,7545,9/7/2013,207,46.71428571,96,0,0.845826375,5844,0
28988,2/16/2013,3/4/2013,Female,4,guangzhou,guangdong,CN,29.0,3/31/2014,3,933,511.0,820.0,1939,2/12/2014,49,172.5,211,0,0.621701908,1992,11
55636,7/10/2011,7/17/2011,Male,4,beijing,beijing,CN,33.0,3/31/2014,11,13966,11139.0,2550.0,19671,2/11/2014,50,66.7,280,2,0.762104621,17804,18
3000,4/11/2008,6/7/2008,Male,4,wuhan,hubei,CN,37.0,3/31/2014,6,3792,0.0,4493.0,5864,1/18/2014,74,56.2,152,0,0.764631651,3792,0
47824,3/5/2008,5/28/2008,Male,4,shanghai,shanghai,CN,45.0,3/31/2014,8,5655,2350.0,544.0,10172,12/29/2013,94,80.85714286,277,0,0.657052694,5655,0
45519,1/24/2013,7/14/2013,Male,4,dongguan,guangdong,CN,42.0,3/31/2014,2,422,0.0,799.0,2310,2/26/2014,35,227.0,227,0,0.38,422,0
43088,5/1/2012,9/15/2012,Male,4,guiyang,guizhou,CN,37.0,3/31/2014,2,2413,2265.0,0.0,3920,9/22/2012,557,7.0,7,0,0.75,2413,0
25653,3/29/2013,3/29/2013,Male,4,guangzhou,guangdong,CN,28.0,3/31/2014,18,10858,1320.0,14359.0,31921,3/24/2014,8,21.23529412,145,0,0.561197018,14719,2
15133,11/25/2011,12/9/2011,Female,4,songxian,henan,CN,42.0,3/31/2014,3,1888,672.0,1134.0,2577,3/11/2014,21,227.0,305,0,0.716666667,2388,1
15409,4/30/2012,7/22/2012,Male,4,changde,hunan,CN,29.0,3/31/2014,12,11239,6960.0,3297.0,15754,1/1/2014,91,48.0,139,0,0.760347848,11239,0
59701,8/22/2011,8/22/2011,Male,4,jiningshi,shandongsheng,CN,44.0,3/31/2014,5,1906,1479.0,499.0,7176,9/11/2013,203,97.25,274,0,0.549665552,1906,0
9917,11/14/2006,11/14/2006,Male,4,beijing,beijing,CN,50.0,3/31/2014,5,5197,6197.0,0.0,10628,7/21/2012,620,17.5,43,0,0.646302221,5197,0
39964,1/21/2009,8/15/2009,Male,4,shenzhen,guangdong,CN,30.0,3/31/2014,10,7954,5722.0,1159.0,9705,7/8/2013,268,50.55555556,158,0,0.819888717,7954,0
50496,6/22/2011,8/21/2011,Female,4,guangzhou,guangdong,CN,29.0,3/31/2014,3,7056,5720.0,0.0,7874,7/28/2012,613,20.0,24,0,0.820510541,7056,0
35772,11/6/2008,11/6/2008,Female,4,changchun,jilin,CN,44.0,3/31/2014,2,2520,3280.0,0.0,4640,10/27/2012,522,10.0,10,2,0.858297414,2520,2
18634,3/12/2013,12/29/2013,Male,4,wuhan,hubei,CN,33.0,3/31/2014,3,392,0.0,1228.0,3141,1/31/2014,61,16.5,23,0,0.45,930,9
55960,12/14/2012,1/15/2013,Male,4,shenyang,liaoning,CN,30.0,3/31/2014,5,5440,2410.0,2400.0,9382,10/11/2013,173,67.25,253,0,0.693338307,5440,0
856,10/23/2006,11/7/2006,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,16,7328,5414.0,5945.0,19985,3/4/2014,28,44.13333333,143,2,0.5530392789999999,7428,3
58417,1/31/2010,11/9/2010,Male,4,qingdao,shandong,CN,51.0,3/31/2014,2,2886,3400.0,0.0,2321,1/30/2013,427,301.0,301,0,1.402197329,2886,0
28938,1/24/2013,2/28/2013,Male,4,shanghai,shanghai,CN,32.0,3/31/2014,4,2971,445.0,2287.0,3244,8/2/2013,243,51.66666667,121,0,0.7675,2971,0
39878,7/16/2011,7/16/2011,Male,4,shenzhen,guangdong,CN,39.0,3/31/2014,10,4848,2555.0,3243.0,6660,3/30/2014,2,80.0,259,0,0.794,4848,0
39672,10/19/2007,10/19/2007,Male,4,beijing,beijing,CN,38.0,3/31/2014,58,62392,24185.0,32442.0,64594,3/25/2014,7,12.36842105,75,5,0.943011116,65558,9
52912,12/31/2010,1/1/2011,Female,4,shanghai,-,CN,32.0,3/31/2014,16,18576,3912.0,2685.0,25125,1/27/2014,65,41.26666667,203,0,0.76328597,18576,2
16038,10/8/2012,7/11/2013,Male,4,guangzhou,guangdong,CN,31.0,3/31/2014,11,20919,0.0,18478.0,21017,3/28/2014,4,26.1,57,1,0.973741733,20919,1
49889,12/14/2010,12/14/2010,Male,4,beijing,beijing,CN,41.0,3/31/2014,15,12737,10004.0,3644.0,16374,2/24/2014,37,49.5,154,0,0.854226823,12737,0
11731,10/28/2007,10/28/2007,Male,6,guangzhou,guangdong,CN,52.0,3/31/2014,3,4452,3400.0,1068.0,5801,5/11/2013,326,123.5,246,0,0.871263575,4929,3
16303,12/28/2012,2/16/2013,Male,4,shenzhen,guangdong,CN,28.0,3/31/2014,12,8077,980.0,5304.0,13913,2/14/2014,47,33.0,143,0,0.7082512759999999,8077,0
59762,5/2/2012,6/3/2012,Male,4,shantou,guangdong,CN,42.0,3/31/2014,14,7705,8000.0,1197.0,17766,5/27/2013,310,27.53846154,100,0,0.618237082,7705,0
56168,3/10/2005,3/10/2005,Male,6,zhuhai,guangdong,CN,55.0,3/31/2014,44,42425,15594.0,33685.0,85760,3/12/2014,20,14.11627907,54,0,0.658901819,173209,31
25341,12/21/2012,1/30/2013,Female,4,DONCASTER,VICTORIA,AU,50.0,3/31/2014,5,17083,4480.0,8000.0,31011,1/31/2014,61,91.5,240,1,0.7106742770000001,17083,1
45726,5/15/2006,5/15/2006,Male,4,beijing,beijing,CN,48.0,3/31/2014,2,3816,0.0,2601.0,3934,1/6/2014,86,20.0,20,0,0.765,3816,0
56803,10/23/2007,2/20/2010,Male,4,beijing,beijing,CN,52.0,3/31/2014,3,1860,1442.0,1948.0,5567,10/9/2013,175,229.5,411,0,0.662245375,1860,0
3971,9/7/2010,9/10/2010,Female,4,daqing,heilongjiang,CN,46.0,3/31/2014,15,14936,5442.0,9034.0,20933,3/30/2014,2,45.21428571,159,0,0.7826231309999999,16436,1
54295,5/24/2011,6/2/2011,Male,4,shenyangshi,,CN,38.0,3/31/2014,17,13586,7840.0,2644.0,25248,6/20/2013,286,23.6875,131,0,0.691344265,23765,22
20846,11/23/2007,11/23/2007,Male,4,shanghai,shanghai,CN,45.0,3/31/2014,9,6015,1567.0,3225.0,8658,11/16/2013,137,45.625,119,0,0.7262277659999999,35182,32
11100,3/28/2005,5/17/2005,Male,6,guangzhou,guangdong,CN,44.0,3/31/2014,38,34969,16049.0,21565.0,64254,3/25/2014,7,19.40540541,117,0,0.65609892,59234,14
28201,5/2/2007,6/12/2007,Male,5,shenzhen,guangdong,CN,46.0,3/31/2014,19,36038,9921.0,23843.0,29091,3/20/2014,12,35.11111111,196,1,1.302620398,36697,1
54200,12/29/2010,12/2/2011,Male,4,dalian,liaoning,CN,55.0,3/31/2014,2,3408,0.0,3273.0,4273,3/22/2014,10,217.0,217,1,0.92135502,13309,31
27166,11/17/2010,7/27/2013,Female,4,guangzhou,guangdong,CN,48.0,3/31/2014,2,2429,0.0,2392.0,4672,8/7/2013,238,11.0,11,0,0.58307363,3047,11
21009,1/19/2008,1/19/2008,Male,4,beijing,beijing,CN,34.0,3/31/2014,17,19166,11699.0,6450.0,29138,2/19/2014,42,42.375,106,4,0.71845082,20666,5
56859,10/12/2007,10/12/2007,Male,4,S'BAN.N.S,,MY,59.0,3/31/2014,3,2781,937.0,1719.0,6633,11/6/2013,147,258.0,477,0,0.6732006629999999,2781,0
14611,11/3/2011,11/5/2011,Male,4,shenzhen,guangdong,CN,53.0,3/31/2014,12,14391,3872.0,9114.0,23831,2/19/2014,42,49.18181818,122,0,0.6728039109999999,14391,0
50937,2/27/2012,2/27/2012,Male,4,beijing,beijing,CN,49.0,3/31/2014,2,2850,0.0,2426.0,3020,6/15/2013,291,62.0,62,0,0.845019868,2850,0
46251,6/2/2007,9/4/2007,Male,4,beijing,beijing,CN,43.0,3/31/2014,11,13012,6989.0,5774.0,16625,10/23/2013,161,47.3,198,0,0.8079903759999999,13012,0
3247,4/6/2008,4/6/2008,Male,4,guangzhou,guangdong,CN,57.0,3/31/2014,8,3544,5075.0,0.0,8661,9/19/2012,560,21.0,86,0,0.60416811,3544,0
45196,1/13/2011,1/4/2013,Male,4,shantou,guangdong,CN,32.0,3/31/2014,2,984,315.0,792.0,2332,5/9/2013,328,125.0,125,0,0.496698113,2995,27
9080,12/13/2010,1/14/2011,Female,4,guangzhou,guangdong,CN,33.0,3/31/2014,24,21231,9764.0,9821.0,35859,3/16/2014,16,29.7826087,98,4,0.651291168,37038,37
49236,3/10/2010,7/11/2011,Female,4,guangzhou,guangdong,CN,25.0,3/31/2014,4,8884,4620.0,4805.0,10688,11/25/2013,128,176.66666669999998,393,0,1.02,9384,1
240,4/27/2011,8/3/2012,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,8,15497,10205.0,1410.0,18565,6/23/2013,283,46.28571429,173,0,0.7969356320000001,37078,26
21037,1/25/2008,1/27/2008,Male,4,beijing,beijing,CN,34.0,3/31/2014,2,3090,0.0,2509.0,3231,11/21/2013,132,36.0,36,0,0.829613123,3090,0
44512,3/3/2012,3/17/2012,Male,4,wulumuqi,xinjiang,CN,40.0,3/31/2014,17,19990,7577.0,10846.0,38097,12/23/2013,100,32.375,149,0,0.667486679,21961,1
25978,10/25/2010,10/25/2010,Male,4,dalian,liaoning,CN,58.0,3/31/2014,2,907,1373.0,0.0,1780,10/24/2012,525,13.0,13,0,0.73252809,907,0
40281,9/15/2009,9/15/2009,Female,5,wuhanshi,hubeisheng,CN,40.0,3/31/2014,28,41967,10835.0,29760.0,31760,1/21/2014,71,24.40740741,100,0,1.373740869,43763,1
27232,1/13/2011,9/2/2013,Female,4,nanjing,jiangsu,CN,67.0,3/31/2014,2,448,0.0,979.0,2158,9/8/2013,206,6.0,6,0,0.415,10552,20
32800,9/23/2011,3/27/2012,Male,4,tianjin,tianjin,CN,39.0,3/31/2014,3,2543,850.0,2246.0,5261,11/6/2013,147,224.0,378,0,0.63687892,3469,1
57664,10/28/2008,2/12/2009,Female,4,guangzhou,guangdong,CN,54.0,3/31/2014,13,10397,9318.0,2428.0,23783,2/6/2014,55,46.5,195,0,0.553674894,11134,19
33531,4/17/2012,4/17/2012,Male,4,,,SG,36.0,3/31/2014,4,6563,10000.0,0.0,11288,6/5/2012,666,16.33333333,41,0,0.875,6563,0
41300,4/26/2011,5/20/2011,Male,4,wulumuqi,xinjiang,CN,33.0,3/31/2014,12,17155,10066.0,7305.0,37452,3/7/2014,25,56.54545455,255,0,0.647587846,17155,1
16841,5/26/2010,5/26/2010,Female,4,changchun,jilin,CN,46.0,3/31/2014,11,8894,5755.0,4311.0,18193,11/26/2013,127,46.0,171,2,0.649573462,8894,2
21377,10/21/2010,5/29/2011,Male,4,shanghai,shanghai,CN,45.0,3/31/2014,2,9169,7815.0,0.0,6491,6/22/2012,649,4.0,4,0,1.5,9169,0
49301,11/12/2009,2/21/2010,Male,4,shanghai,shanghai,CN,31.0,3/31/2014,6,12783,3920.0,6272.0,19586,2/22/2014,39,121.0,213,1,0.7397763709999999,12783,1
8098,12/9/2011,3/24/2012,Male,4,dalian,liaoning,CN,30.0,3/31/2014,24,14110,5952.0,9070.0,23982,3/20/2014,12,29.04347826,175,0,0.714658494,14110,0
10052,2/18/2007,12/17/2007,Male,4,dongchengqu,beijing,CN,39.0,3/31/2014,22,23552,13464.0,10224.0,36318,3/22/2014,10,30.52380952,133,0,0.748443196,24044,1
6159,1/15/2012,1/15/2012,Male,4,beijing,beijing,CN,39.0,3/31/2014,12,6391,4094.0,3742.0,13023,2/28/2014,33,56.18181818,125,0,0.629013284,6891,1
40614,4/17/2010,4/17/2010,Male,4,guangzhou,guangdong,CN,29.0,3/31/2014,5,9442,1333.0,7735.0,14169,2/18/2014,43,102.5,234,0,0.769519373,9442,0
36901,11/15/2006,4/16/2007,Male,4,JAKARTA,,ID,61.0,3/31/2014,3,994,828.0,1417.0,5027,3/8/2014,24,315.5,329,0,0.479934354,994,0
57437,7/2/2008,7/22/2008,Male,4,shanghai,shanghai,CN,42.0,3/31/2014,12,9800,6117.0,1106.0,13977,3/24/2014,8,56.0,223,0,0.854284897,10400,1
15223,11/30/2011,11/30/2011,Male,4,nanjing,jiangsu,CN,56.0,3/31/2014,6,3482,2310.0,1687.0,5734,12/28/2013,95,120.6,329,0,0.6427990929999999,3482,0
39510,4/8/2009,3/8/2010,Male,4,fuqing,fujian,CN,45.0,3/31/2014,4,2235,1408.0,838.0,6022,7/7/2013,269,34.33333333,96,0,0.5578728000000001,2235,0
43435,3/6/2013,12/23/2013,Male,4,shenzhen,guangdong,CN,30.0,3/31/2014,2,898,0.0,1188.0,2556,12/31/2013,92,8.0,8,0,0.596917058,898,0
53412,4/12/2011,2/10/2012,Male,4,beijing,beijing,CN,36.0,3/31/2014,6,6338,5487.0,1270.0,7356,7/27/2013,249,96.2,426,0,0.961378467,29951,3
46560,1/12/2011,10/11/2013,Male,4,haerbin,heilongjiang,CN,64.0,3/31/2014,3,1239,0.0,1574.0,3030,3/14/2014,18,77.5,103,0,0.546666667,1239,0
60885,7/31/2012,8/20/2012,Male,4,zhanjiang,guangdong,CN,41.0,3/31/2014,10,2108,957.0,2075.0,5554,3/15/2014,17,63.66666667,232,0,0.495713,2108,0
40667,4/28/2010,4/28/2010,Male,6,.,beijing,CN,55.0,3/31/2014,39,29967,14088.0,21900.0,42855,3/3/2014,29,16.28947368,102,0,0.8321253059999999,31531,0
50238,7/6/2011,7/8/2011,Male,4,beijing,beijing,CN,51.0,3/31/2014,7,5158,1778.0,3758.0,7776,12/15/2013,108,92.0,186,0,0.732503858,5158,0
21877,3/2/2009,3/19/2009,Male,4,beijing,beijing,CN,40.0,3/31/2014,3,3136,0.0,2771.0,4830,6/6/2013,300,1.0,2,0,0.6242670810000001,3136,0
21389,6/16/2008,11/7/2010,Male,4,nanning,guangxi,CN,51.0,3/31/2014,5,4659,5416.0,0.0,10375,10/27/2012,522,8.75,19,0,0.634144578,4659,0
40653,9/30/2010,9/30/2010,Female,4,beijing,beijing,CN,40.0,3/31/2014,2,6357,0.0,5336.0,5420,2/9/2014,52,10.0,10,0,1.155,6357,0
35805,7/2/2006,11/9/2013,Male,4,daqing,heilongjiang,CN,41.0,3/31/2014,4,0,0.0,2451.0,7575,12/9/2013,114,10.0,18,0,0.377333333,0,0
55874,8/26/2012,8/30/2012,Male,4,guangzhou,guangdong,CN,31.0,3/31/2014,26,11372,7688.0,6772.0,13608,3/3/2014,29,22.04,105,1,0.70377572,24660,5
37598,9/29/2011,9/30/2012,Male,4,zhuhai,guangdong,CN,29.0,3/31/2014,6,4584,2195.0,2989.0,7746,2/16/2014,45,100.8,285,0,0.689496514,4584,0
8008,11/21/2012,11/21/2012,Male,4,chengdu,sichuansheng,CN,32.0,3/31/2014,26,32948,5172.0,22774.0,34594,1/31/2014,61,17.44,108,3,0.908073365,38713,12
36250,7/9/2011,10/10/2011,Male,4,guangzhou,guangdong,CN,36.0,3/31/2014,16,9925,7051.0,5979.0,21716,3/6/2014,26,46.4,330,3,0.691106097,37111,45
62882,5/8/2006,7/12/2006,Female,4,wulumuqishi,xinjiang,CN,48.0,3/31/2014,19,15362,5114.0,11408.0,42482,1/2/2014,90,31.94444444,140,0,0.565839414,15362,0
33177,11/10/2011,11/10/2011,Male,5,guangzhou,guangdong,CN,39.0,3/31/2014,55,54944,16970.0,36871.0,61764,3/20/2014,12,12.25925926,71,2,0.8902412409999999,60010,5
22804,8/29/2010,7/30/2012,Male,4,ARCADIA,CA,US,19.0,3/31/2014,2,9304,5700.0,0.0,24464,8/18/2012,592,19.0,19,0,0.65,9304,0
60556,5/1/2012,5/1/2012,Female,4,beijing,beijing,CN,27.0,3/31/2014,7,8725,9126.0,657.0,15013,7/23/2013,253,74.66666667,158,0,0.746846067,8725,0
23491,8/9/2011,8/9/2011,Male,5,guangzhou,guangdong,CN,46.0,3/31/2014,4,6784,1645.0,5300.0,9005,11/15/2013,138,194.3333333,471,0,0.786085508,11478,2
47217,4/7/2005,10/11/2005,Female,4,haikou,hainan,CN,51.0,3/31/2014,7,1914,1688.0,2469.0,10296,12/19/2013,104,82.66666667,210,0,0.418382867,1914,0
33270,10/1/2012,10/1/2012,Male,4,dongguan,guangdong,CN,38.0,3/31/2014,10,6892,7848.0,1327.0,14995,9/24/2013,190,39.77777778,179,0,0.644033344,6892,0
3708,3/23/2010,3/23/2010,Male,4,nanyang,henan,CN,42.0,3/31/2014,16,12317,3398.0,6281.0,16396,3/15/2014,17,42.6,172,0,0.77987375,12317,0
20148,12/9/2004,7/26/2008,Male,4,beijing,beijing,CN,46.0,3/31/2014,13,3995,3492.0,3504.0,22618,3/12/2014,20,47.66666667,208,0,0.419427005,4795,1
56751,8/29/2007,8/29/2007,Male,4,beijing,beijing,CN,78.0,3/31/2014,4,6486,1360.0,4080.0,7868,10/25/2013,159,73.33333333,215,0,0.8,6486,0
36540,12/15/2005,3/3/2013,Male,4,chengdu,sichuan,CN,54.0,3/31/2014,5,3852,1832.0,2041.0,5219,9/20/2013,194,50.25,145,0,0.8192278209999999,3852,0
22369,10/30/2009,1/10/2012,Female,4,shenzhen,guangdong,CN,34.0,3/31/2014,4,436,1005.0,714.0,5428,4/3/2013,364,74.0,94,0,0.326151437,436,0
33151,1/24/2012,8/19/2012,Female,4,shanghaishi,shanghai,CN,33.0,3/31/2014,2,874,801.0,392.0,2187,3/21/2014,11,580.0,580,0,0.509913123,874,0
45197,1/13/2011,3/25/2011,Male,5,zhengzhoushi,henan,CN,40.0,3/31/2014,33,42521,22452.0,20882.0,33356,3/28/2014,4,21.78125,145,0,1.3440319580000002,92658,9
47580,10/21/2007,3/21/2010,Male,4,changsha,hunan,CN,37.0,3/31/2014,16,13984,2914.0,11625.0,20508,11/25/2013,128,38.53333333,313,0,0.7980217479999999,14484,1
45012,11/24/2007,11/24/2007,Male,4,shanghai,shanghai,CN,36.0,3/31/2014,2,652,0.0,1000.0,1774,8/15/2013,230,18.0,18,0,0.625,652,0
5444,5/28/2011,11/18/2011,Male,4,dongguan,guangdong,CN,54.0,3/31/2014,10,2660,4090.0,475.0,6560,7/26/2013,250,51.0,259,0,0.625,2660,0
2985,4/10/2008,4/14/2008,Male,4,nanjing,jiangsu,CN,48.0,3/31/2014,6,8589,4911.0,1962.0,8722,1/17/2014,75,105.0,363,0,1.080708553,8589,0
43467,2/10/2013,9/7/2013,Male,4,beijing,.,CN,45.0,3/31/2014,11,7013,0.0,8790.0,12516,3/4/2014,28,17.9,92,0,0.718790348,7013,0
34392,3/9/2013,3/9/2013,Male,4,beijing,.,CN,28.0,3/31/2014,2,2726,1210.0,968.0,2892,4/4/2013,363,26.0,26,0,0.9,2726,0
60483,4/12/2012,4/12/2012,Male,4,HONG KONG,Hong Kong,HK,40.0,3/31/2014,9,6763,5330.0,2970.0,6811,3/25/2014,7,89.125,304,0,1.0232961390000002,6763,0
22679,4/26/2010,4/26/2010,Male,4,beijing,beijing,CN,40.0,3/31/2014,4,2712,2814.0,0.0,7186,1/23/2013,434,29.0,63,0,0.4488380179999999,2712,0
40286,10/27/2009,11/14/2009,Male,4,beijing,,CN,31.0,3/31/2014,2,1074,1378.0,0.0,3560,5/20/2012,682,10.0,10,0,0.475,1074,0
4062,3/17/2009,3/17/2009,Male,4,yongjia,zhejiang,CN,48.0,3/31/2014,6,6501,3648.0,2558.0,15651,1/31/2014,61,118.2,174,1,0.546287138,6501,1
623,4/3/2006,4/21/2006,Female,4,guangzhou,guangdong,CN,36.0,3/31/2014,3,3372,390.0,2400.0,5726,6/1/2013,305,100.5,197,6,0.6147642329999999,48469,50
1988,3/29/2013,4/22/2013,Male,4,zhuhai,guangdong,CN,30.0,3/31/2014,9,8771,0.0,10262.0,16421,2/14/2014,47,37.25,132,0,0.671835455,8771,0
53325,9/17/2010,6/24/2011,Male,4,wulumuqi,xinjiang,CN,44.0,3/31/2014,4,2617,0.0,2458.0,6914,12/19/2013,104,202.6666667,600,0,0.556709575,3109,1
48635,11/17/2008,11/17/2008,Male,4,wuhan,hubei,CN,41.0,3/31/2014,26,21367,5916.0,14159.0,25957,3/28/2014,4,28.24,238,0,0.847624148,21867,1
2917,12/14/2007,10/16/2008,Male,4,guangzhou,guangdong,CN,49.0,3/31/2014,5,4642,2804.0,1309.0,7921,2/5/2014,56,151.5,412,1,0.586174725,5709,11
34434,7/11/2011,7/11/2011,Male,6,yichang,hubei,CN,53.0,3/31/2014,9,30048,4845.0,28538.0,23838,2/27/2014,34,65.625,158,0,1.144568756,30374,1
13730,5/30/2010,9/21/2010,Male,4,shenyang,liaoning,CN,38.0,3/31/2014,22,11908,8368.0,7750.0,33263,11/28/2013,125,28.47619048,111,0,0.574158374,18272,26
54463,9/3/2012,4/4/2013,Male,4,guangzhou,guangdong,CN,30.0,3/31/2014,5,3173,0.0,4044.0,7134,2/14/2014,47,79.0,259,0,0.583912251,3693,6
7969,5/8/2012,5/8/2012,Male,4,shenyang,liaoning,CN,36.0,3/31/2014,3,1868,972.0,1548.0,5360,1/2/2014,90,302.0,604,0,0.534597015,1868,0
40695,9/7/2010,9/7/2010,Male,4,shanghai,shanghai,CN,50.0,3/31/2014,4,968,0.0,1064.0,5742,3/17/2014,15,133.0,396,0,0.509216301,968,0
18492,4/17/2012,7/27/2012,Female,4,guangzhou,guangdong,CN,35.0,3/31/2014,5,2602,2636.0,949.0,6126,3/14/2014,18,149.0,369,0,0.592526934,2775,1
59533,5/9/2011,8/26/2011,Male,4,beijing,beijing,CN,39.0,3/31/2014,28,16040,9195.0,11428.0,32513,3/12/2014,20,26.33333333,94,0,0.6420468739999999,21502,17
53523,10/9/2005,10/9/2005,Female,4,dalian,liaoning,CN,45.0,3/31/2014,4,1114,473.0,391.0,4411,9/9/2013,205,169.66666669999998,333,0,0.468258898,1114,0
46989,1/17/2013,5/9/2013,Male,4,dalianshi,liaoning,CN,34.0,3/31/2014,4,2232,0.0,1093.0,3878,1/6/2014,86,80.66666667,191,0,0.738164002,4903,11
53860,7/30/2006,7/30/2006,Female,4,haerbin,heilongjiang,CN,49.0,3/31/2014,9,10496,6487.0,0.0,16606,5/7/2013,330,41.75,113,0,0.748846802,10496,0
60877,10/9/2012,10/29/2012,Male,4,beijingshi,.,CN,36.0,3/31/2014,4,4798,3866.0,961.0,6854,1/9/2014,83,145.66666669999998,365,0,0.816165743,4798,0
61310,2/21/2013,2/21/2013,Male,4,changchunshi,jilinsheng,CN,17.0,3/31/2014,2,3389,2922.0,0.0,5117,2/27/2013,399,6.0,6,0,0.7791479379999999,3389,0
6265,11/9/2012,11/9/2012,Female,4,HK,HK,HK,47.0,3/31/2014,7,5771,4746.0,2581.0,7276,7/28/2013,248,43.5,99,0,0.946348268,5771,0
5862,9/13/2011,9/13/2011,Male,4,beijing,beijing,CN,36.0,3/31/2014,7,4152,2387.0,3798.0,11113,7/22/2013,254,62.83333333,182,0,0.614393053,4152,0
53631,3/30/2006,3/30/2006,Male,4,shanghai,shanghai,CN,43.0,3/31/2014,11,8674,3016.0,3610.0,14007,2/26/2014,35,65.1,316,1,0.716570286,8674,2
47378,8/24/2005,10/8/2013,Male,4,wuhan,hubei,CN,36.0,3/31/2014,3,1864,0.0,910.0,2546,3/12/2014,20,78.0,88,0,0.7665278870000001,2364,1
7995,5/12/2012,1/14/2013,Female,4,shenyang,liaoning,CN,60.0,3/31/2014,6,500,0.0,0.0,3695,3/10/2014,22,84.2,204,0,0.112043302,500,0
16338,2/7/2013,2/22/2013,Male,4,shanghai,shanghai,CN,39.0,3/31/2014,13,8284,0.0,4445.0,17676,3/28/2014,4,33.33333333,194,0,0.67549785,8284,0
24434,8/8/2012,8/8/2012,Female,4,shanghai,shanghai,CN,68.0,3/31/2014,17,8657,1296.0,4182.0,22113,2/28/2014,33,35.5625,168,0,0.582005608,8657,0
13160,3/27/2010,4/12/2010,Male,4,,taiwan,TW,50.0,3/31/2014,13,6363,2580.0,6516.0,5203,11/26/2013,127,45.25,136,0,0.852667692,9366,3
24000,2/18/2012,1/3/2014,Female,4,daqing,heilongjiang,CN,33.0,3/31/2014,3,4064,0.0,4015.0,8229,2/16/2014,45,22.0,31,0,0.579099526,4064,0
6398,5/16/2012,5/16/2012,Male,4,hangzhou,zhejiang,CN,33.0,3/31/2014,2,524,933.0,0.0,1461,6/10/2012,661,25.0,25,0,0.612251882,2024,1
60424,3/25/2012,3/25/2012,Male,4,kuerle,xinjiang,CN,44.0,3/31/2014,3,2209,0.0,3635.0,8581,3/30/2014,2,129.5,158,0,0.513161636,2209,0
62794,7/17/2007,7/17/2007,Female,5,haerbin,heilongjiang,CN,39.0,3/31/2014,25,19536,9819.0,7879.0,23440,1/30/2014,62,27.375,208,1,0.855072952,19536,1
43471,1/26/2013,1/26/2013,Male,4,shenzhen,guangdong,CN,45.0,3/31/2014,3,479,656.0,329.0,1874,5/24/2013,313,59.0,83,0,0.466115261,479,0
40581,10/15/2010,10/15/2010,Male,4,beijing,beijing,CN,58.0,3/31/2014,12,19227,8200.0,8542.0,25097,12/22/2013,101,51.0,200,1,0.786588437,19227,1
32155,10/2/2011,10/2/2011,Male,4,jinhua,zhejiang,CN,52.0,3/31/2014,2,1084,0.0,1392.0,2360,3/5/2014,27,6.0,6,0,0.605,1084,0
41291,4/15/2011,4/15/2011,Female,4,guangzhou,guangdong,CN,36.0,3/31/2014,4,4804,4444.0,0.0,5162,6/14/2012,657,20.33333333,57,0,0.901549787,4804,0
48102,4/23/2008,4/23/2008,Male,4,beijing,beijing,CN,41.0,3/31/2014,2,1734,587.0,859.0,1868,1/12/2014,80,427.0,427,1,0.7932441109999999,1734,1
35489,11/28/2005,11/28/2005,Male,4,changchun,jilin,CN,60.0,3/31/2014,21,22818,21684.0,7763.0,31119,3/29/2014,3,35.95,120,10,0.854922073,22818,10
19710,8/8/2011,9/24/2011,Male,4,beijing,beijing,CN,37.0,3/31/2014,9,10254,7518.0,2530.0,12100,10/31/2013,153,69.75,187,0,0.938718182,10254,0
16393,1/8/2013,1/10/2013,Male,4,shanghai,shanghai,CN,32.0,3/31/2014,10,6618,0.0,1596.0,14362,8/26/2013,219,25.33333333,48,0,0.686362624,6618,0
47647,9/14/2007,9/15/2007,Male,4,haikoushi,hainansheng,CN,40.0,3/31/2014,8,6970,6421.0,2565.0,16531,2/20/2014,41,81.0,273,0,0.601286674,6970,0
28821,9/6/2012,11/8/2012,Male,4,haerbin,heilongjiang,CN,36.0,3/31/2014,4,3938,3487.0,361.0,8436,9/12/2013,202,102.6666667,179,0,0.5669073020000001,3938,0
29716,9/13/2007,1/14/2008,Male,4,weifang,shandong,CN,50.0,3/31/2014,3,1500,1960.0,0.0,1516,8/23/2012,587,48.5,95,0,1.0,1500,0
28746,5/23/2012,6/8/2012,Male,4,fanyu,guangdong,CN,33.0,3/31/2014,11,10377,5595.0,5423.0,15660,12/12/2013,111,55.2,199,0,0.7564993609999999,12377,2
